category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
28189,General Purpose Drills,11228,Bit High Speed,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11228-bit-high-speed.jpg,Irwin Tools,General Purpose High Speed Drill Bit,"Constructed of M-2 high speed steel for the best combination of strength, heat resistance, and wear resistanceStandard 118 degree point for use in wood, metal, and plastic",,,"Size: 7/16""; Twist Length: 2-1/16""; Overall Length: 3-7/16""",Bit High Speed
28189,General Purpose Drills,11229,Bit High Speed,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11229-bit-high-speed.jpg,Irwin Tools,General Purpose High Speed Drill Bit,"Constructed of M-2 high speed steel for the best combination of strength, heat resistance, and wear resistanceStandard 118 degree point for use in wood, metal, and plastic",,,"Size: 29/64""; Twist Length: 2-1/8""; Overall Length: 3-9/16""",Bit High Speed
28189,General Purpose Drills,11230,Bit High Speed,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11230-bit-high-speed.jpg,Irwin Tools,General Purpose High Speed Drill Bit,"Constructed of M-2 high speed steel for the best combination of strength, heat resistance, and wear resistanceStandard 118 degree point for use in wood, metal, and plastic",,,"Size: 15/32""; Twist Length: 2-1/8""; Overall Length: 3-5/8""",Bit High Speed
28189,General Purpose Drills,11232,Bit High Speed,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11232-bit-high-speed.jpg,Irwin Tools,General Purpose High Speed Drill Bit,"Constructed of M-2 high speed steel for the best combination of strength, heat resistance, and wear resistanceStandard 118 degree point for use in wood, metal, and plastic",,,"Size: 1/2""; Twist Length: 2-1/4""; Overall Length: 3-3/4""",Bit High Speed
28189,General Purpose Drills,11233,Bit High Speed,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11233-bit-high-speed.jpg,Irwin Tools,General Purpose High Speed Drill Bit,"Constructed of M-2 high speed steel for the best combination of strength, heat resistance, and wear resistanceStandard 118 degree point for use in wood, metal, and plastic",,,"Size: 23/64""; Twist Length: 1-3/4""; Overall Length: 3-1/16""",Bit High Speed
24867,Screwdriver Bits,27022,Bit Insert,,E:\IMAGES\ITEMS\product\2\7\irwin-tools-27022-bit-insert.jpg,Irwin Tools,Phillips Head Insert Bit,Compact and VersatileMade of high grade S2 Steel,,,"Size: #3; Overall Length: 1""",Bit Insert
24867,Screwdriver Bits,27361,Bit Power,,E:\IMAGES\ITEMS\product\2\7\irwin-tools-27361-bit-power.jpg,Irwin Tools,Phillips Head Power Bit,Used in high torque power toolsDesigned for use in power drill chuck and chuck adapter,,,"Size: #2; Overall Length: 1-15/16""",Bit Power
24867,Screwdriver Bits,27362,Bit Power,,E:\IMAGES\ITEMS\product\2\7\irwin-tools-27362-bit-power.jpg,Irwin Tools,Phillips Head Power Bit,Used in high torque power toolsDesigned for use in power drill chuck and chuck adapter,,,"Size: #3; Overall Length: 1-15/16""",Bit Power
24867,Screwdriver Bits,29049,Bit Insert Sq Rec,,E:\IMAGES\ITEMS\product\2\9\irwin-tools-29049-bit-insert-sq-rec.jpg,Irwin Tools,Square Recess Insert Bit,Milled one-piece construction,,,5 Gal,Bit Insert Sq Rec
24867,Screwdriver Bits,29053,Bit Power Sq,,E:\IMAGES\ITEMS\product\2\9\irwin-tools-29053-bit-power-sq.jpg,Irwin Tools,Square Recess Power Bit,Used in high torque power toolsDesigned for use in power drill chuck and chuck adapter,,,"Size: #2; Overall Length: 1-15/16""",Bit Power Sq
21921,Screwdriver Bit and Nutsetter Accessories,31450,Nutsetter,,E:\IMAGES\ITEMS\product\3\1\irwin-tools-31450-nutsetter.jpg,Irwin Tools,Fractional Nutsetters,For use with sheet metal screws and other hexagonal head fastenerStandard six-point design,,,"Size: 1/4""; Overall Length: 1-7/8""",Nutsetter
21921,Screwdriver Bit and Nutsetter Accessories,31452,Nutsetter,,E:\IMAGES\ITEMS\product\3\1\irwin-tools-31452-nutsetter.jpg,Irwin Tools,Fractional Nutsetters,For use with sheet metal screws and other hexagonal head fastenerStandard six-point design,,,"Size: 5/16""; Overall Length: 1-7/8""",Nutsetter
21921,Screwdriver Bit and Nutsetter Accessories,31454,Nutsetter,,E:\IMAGES\ITEMS\product\3\1\irwin-tools-31454-nutsetter.jpg,Irwin Tools,Fractional Nutsetters,For use with sheet metal screws and other hexagonal head fastenerStandard six-point design,,,"Size: 3/8""; Overall Length: 1-7/8""",Nutsetter
23808|21751,Markers|Industrial Markers,34801,Sharpie Pro O/S Black,,E:\IMAGES\ITEMS\product\3\4\irwin-tools-34801-sharpie-pro-os-black.jpg,Irwin Tools,Sharpie Professional,,,,Black,Sharpie Pro O/S Black
24842,Drill Self-Feed Bit Sets,42235,Plumbit Self-Feed,,E:\IMAGES\ITEMS\product\4\2\irwin-tools-42235-plumbit-self-feed.jpg,Irwin Tools,Weldtec Self-Feed Bit,"Welded cutting edge for extreme life in tough materials, including nail-embedded woodReplaceable screw-point tip is larger and more durable and pulls bit fast for clean, true holes*7/16"" hex impact shank reduces slipping in s",,,"Diameter: 1-1/2""; Shank Size: 7/16""; Overall Length: 5""",Plumbit Self-Feed
24865,Wood Drilling Bits,51816,Bit Spade,,E:\IMAGES\ITEMS\product\5\1\irwin-tools-51816-bit-spade.jpg,Irwin Tools,Standard Length Spade Bit,Blue-Groove point and cutting edge for faster chip removal - 4x faster than standard spade bitsDouble cutting spurs scribe the outside of the hole reducing breakout10% larger shank for added durabilityGrooved hex,,,5 Gal,Bit Spade
24865,Wood Drilling Bits,52016,Bit Spade,,E:\IMAGES\ITEMS\product\5\2\irwin-tools-52016-bit-spade.jpg,Irwin Tools,Standard Length Spade Bit,Blue-Groove point and cutting edge for faster chip removal - 4x faster than standard spade bitsDouble cutting spurs scribe the outside of the hole reducing breakout10% larger shank for added durabilityGrooved hex,,,5 Gal,Bit Spade
21631,Bar Clamp and Spreaders,54122,Quick-Grip Mini Clamp,,E:\IMAGES\ITEMS\product\5\4\irwin-tools-54122-quick-grip-mini-clamp.jpg,Irwin Tools,One-Handed Mini Bar Clamps,25% smaller than Quick-Change clamps for smaller projects or for working in confined spacesConstructed of high-tech reinforced resin for strength and durabilityExerts up to 150 lbs. of clamping pressurePatented p,,,"Clamping Capacity: 12""; Throat Depth: 2-7/16""",Quick-Grip Mini Clamp
26082,"Barrier, Flagging and Underground Tapes",60013,Caution Tape,,E:\IMAGES\ITEMS\product\6\0\irwin-tools-60013-caution-tape.jpg,Irwin Tools,Barrier Tape,"Constructed of non-adhesive, non-conductive vinyl3"" wide, 2 mil thickAdded plasticizers for increased elasticityLarger, bolder print for better visibility",,,"Length: 3"" X 1000'; Qty.: 8-Pc Bulk",Caution Tape
22728,Dies,95747,Die,,E:\IMAGES\ITEMS\product\9\5\irwin-tools-95747-die.jpg,Irwin Tools,Hexagon Machine Screw Die,Ideal for maintenance and repair workRecommended for use with hexagon die stockDie can be used with a wrench or socket when space is limited,,,"Size: 5/8"" - 11 Nc; Size Across: 1""; Package Type: Carded",Die
21751,Industrial Markers,96022,Marker Fine Pt,,E:\IMAGES\ITEMS\product\9\6\irwin-tools-96022-marker-fine-pt.jpg,Irwin Tools,Duraink Marker,,,,#15; Red,Marker Fine Pt
21751,Industrial Markers,96023,Marker Fine Pt,,E:\IMAGES\ITEMS\product\9\6\irwin-tools-96023-marker-fine-pt.jpg,Irwin Tools,Duraink Marker,,,,#15; Black,Marker Fine Pt
21720,Hand Saws,211100,Saw Hand Irwin,,E:\IMAGES\ITEMS\product\2\1\irwin-tools-211100-saw-hand-irwin.jpg,Irwin Tools,Universal Hand Saw,Unique Handle DesignPatented Universal Tooth Grind – The patented universal tooth grind rapidly removes materialThe comfort handle is constructed of a high density resin and molded into an ergonomic grip.Tapered-,,,"Length: 15""",Saw Hand Irwin
21719,Hacksaw and Coping Saw Blades,214500,Specialty Saw - Coping Replacement,,E:\IMAGES\ITEMS\product\2\1\irwin-tools-214500-specialty-saw-coping-replaceme.jpg,Irwin Tools,Coping Saw Replacement Blade,Replacement blades for the ProTouch™ Coping SawAvailable in fine or course teethPacks of 3,,,"Blade Length: 6-1/2""; Tooth Count: 17 Pt.",Specialty Saw - Coping Replacement
24867,Screwdriver Bits,357320,Bit Phillips Propak,,E:\IMAGES\ITEMS\product\3\5\irwin-tools-357320-bit-phillips-propak.jpg,Irwin Tools,Pro-Pak Bit Containers,Stores more bits with large capacity caseLong-lasting container made from shatter-resistant materialsFlip top opens easily with one-hand ergonomic designWide-opening lid provides convenient access,,,#2 Phillips Insert Bits; 20 Piece,Bit Phillips Propak
21631,Bar Clamp and Spreaders,530062,Quick-Grip Micro Clamp,,E:\IMAGES\ITEMS\product\5\3\irwin-tools-530062-quick-grip-micro-clamp.jpg,Irwin Tools,One-Handed Micro Bar Clamp,Perfect size for hobby and craft applicationsConverts to a spreader by reversing the clamp pads,,,"Length: 54""",Quick-Grip Micro Clamp
21776,Box | I-Beam | Torpedo Levels,1794063,2500 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794063-2500-box-beam-level.jpg,Irwin Tools,2500 Boom Box Level,"Thick-walled high-grade aluminum frame provides extreme durability and resists jobsite wear and tearContinuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribing<",,,"Length: 24""",2500 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794067,2500 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794067-2500-box-beam-level.jpg,Irwin Tools,2500 Boom Box Level,"Thick-walled high-grade aluminum frame provides extreme durability and resists jobsite wear and tearContinuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribing<",,,"Length: 48""",2500 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794069,2500 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794069-2500-box-beam-level.jpg,Irwin Tools,2500 Boom Box Level,"Thick-walled high-grade aluminum frame provides extreme durability and resists jobsite wear and tearContinuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribing<",,,"Length: 72""",2500 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794075,2000 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794075-2000-box-beam-level.jpg,Irwin Tools,2000 Boom Box Level,"Continuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribingPlumb Site® offers dual-sided, undistorted viewing in the plumb position and easy, more accurate plumb reading",,,"Length: 24""",2000 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794077,2000 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794077-2000-box-beam-level.jpg,Irwin Tools,2000 Boom Box Level,"Continuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribingPlumb Site® offers dual-sided, undistorted viewing in the plumb position and easy, more accurate plumb reading",,,"Length: 48""",2000 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794079,2000 Box Beam Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794079-2000-box-beam-level.jpg,Irwin Tools,2000 Boom Box Level,"Continuous Edge increases level durability ensuring accuracy over time, protects center vial, and allows for continuous scribingPlumb Site® offers dual-sided, undistorted viewing in the plumb position and easy, more accurate plumb reading",,,"Length: 72""",2000 Box Beam Level
21776,Box | I-Beam | Torpedo Levels,1794155,150 Magnetic Torpedo Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794155-150-magnetic-torpedo-level.jpg,Irwin Tools,Magnetic Torpedo Level,Locking dial vialHeavy duty aluminum frame with composite bodyV-groove edge for leveling pipe,,,"Length: 9""",150 Magnetic Torpedo Level
21776,Box | I-Beam | Torpedo Levels,1794157,150T Magnetic Toolbox Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794157-150t-magnetic-toolbox-level.jpg,Irwin Tools,Magnetic Toolbox Level,Plumb Site®Pitch Vial to easily read slopeReinforced aluminum frame for durability,,,"Length: 12""",150T Magnetic Toolbox Level
21832,Precision Steel Squares,1794448,Aluminum Framing Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794448-aluminum-framing-square.jpg,Irwin Tools,Aluminum Framing Square,"Permanent deep stampings for durabilityMultiple scales: 1/8”, 1/10”, 1/12”, and 1/16”Rafter tables, brace and octagon scales, and essex board measure",,,"Size: 16"" X 24""",Aluminum Framing Square
21832,Precision Steel Squares,1794449,Steel Framing Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794449-steel-framing-square.jpg,Irwin Tools,Steel Framing Square,"Permanent deep stampings for durabilityMultiple scales: 1/8”, 1/10”, 1/12”, and 1/16”Rafter tables, brace and octagon scales, and essex board measure",,,"Size: 16"" X 24""",Steel Framing Square
21832,Precision Steel Squares,1794462,Steel Carpenter Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794462-steel-carpenter-square.jpg,Irwin Tools,Steel Carpenter Square,Permanent deep stampings for durability,,,"Size: 8"" X 12""",Steel Carpenter Square
21832,Precision Steel Squares,1794464,Aluminum Rafter Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794464-aluminum-rafter-square.jpg,Irwin Tools,Aluminum Rafter Square,"Durable rust- proof aluminum bodyPermanent deep markingsCan be used as a protractor, saw guide, and tri & mitre square",,,"Size: 7""",Aluminum Rafter Square
21832,Precision Steel Squares,1794465,Aluminum Rafter Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794465-aluminum-rafter-square.jpg,Irwin Tools,Aluminum Rafter Square,"Durable rust- proof aluminum bodyPermanent deep markingsCan be used as a protractor, saw guide, and tri & mitre square",,,"Size: 12""",Aluminum Rafter Square
21832,Precision Steel Squares,1794466,Rafter Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794466-rafter-square.jpg,Irwin Tools,Hi-Vis Rafter Square,"Permanent deep markingsCan be used as a protractor, saw guide, and tri & mitre squareThick High-Impact ABS BodyHi-Visibility Orange",,,"Size: 8""",Rafter Square
21832,Precision Steel Squares,1794469,Metal Combination Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794469-metal-combination-square.jpg,Irwin Tools,Metal Combination Square,Black precision etched scalesDurable cast zinc bodyRust proof stainless steel blade,,,"Size: 12""",Metal Combination Square
21832,Precision Steel Squares,1794470,Combination Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794470-combination-square.jpg,Irwin Tools,Comination Square,Black precision etched scalesRust proof stainless steel blade,,,"Size: 12""",Combination Square
21832,Precision Steel Squares,1794473,Tri & Mitre Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794473-tri-mitre-square.jpg,Irwin Tools,Tri Square,Rust-proof stainless steel bladeBlack precision etched scalesHigh impact ABS handle,,,"Size: 8""",Tri & Mitre Square
21781,Depth Micrometers,1794475,T-Bevel,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794475-t-bevel.jpg,Irwin Tools,T-Bevel,,Used as a depth gauge and for transferring angles.,,"Size: 8""",T-Bevel
21832,Precision Steel Squares,1794476,Aluminum Drywall Square,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794476-aluminum-drywall-square.jpg,Irwin Tools,Aluminum Drywall Square,"Durable, rust-proof aluminum bodyThermally bonded graduations with anodized finish",,,"Size: 48""",Aluminum Drywall Square
21845,Squares | Bevels | Stair Gauges,1794481,Brass Stair Gauges,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794481-brass-stair-gauges.jpg,Irwin Tools,Brass Stair Guages,,,,,Brass Stair Gauges
21795,Electronic and Laser Leveling Kits,1794482,Post Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794482-post-level.jpg,Irwin Tools,Magnetic Post Level,"Rubber strap for hands-free workDurable molded framePlumb and level posts, poles, pipes, railings and more",,,,Post Level
21842,Specialty Levels,1794483,Line Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794483-line-level.jpg,Irwin Tools,Line Level,High impact ABS body,,,,Line Level
21776,Box | I-Beam | Torpedo Levels,1794484,Aluminum Line Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794484-aluminum-line-level.jpg,Irwin Tools,Aluminum Line Level,Durable aluminum body,,,,Aluminum Line Level
21795,Electronic and Laser Leveling Kits,1794487,Bullseye Level,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794487-bullseye-level.jpg,Irwin Tools,Bullseye Level,Multi-directional levelingDurable molded frame,,,,Bullseye Level
21775,Angle | Pitch |  Slope Locators,1794488,Angle Locator,,E:\IMAGES\ITEMS\product\1\7\irwin-tools-1794488-angle-locator.jpg,Irwin Tools,Angle Locator,High-impact ABS bodyMagnetic baseV-groove edge for pipe and conduit,,,,Angle Locator
21776,Box | I-Beam | Torpedo Levels,1800990,1000 I-Beam Level,,E:\IMAGES\ITEMS\product\1\8\irwin-tools-1800990-1000-i-beam-level.jpg,Irwin Tools,1000 I-Beam Level,Rigid aluminum I-Beam constructionRotating angle vial,,,"Size: 24""",1000 I-Beam Level
21776,Box | I-Beam | Torpedo Levels,1801094,1000 I-Beam Level,,E:\IMAGES\ITEMS\product\1\8\irwin-tools-1801094-1000-i-beam-level.jpg,Irwin Tools,1000 I-Beam Level,Rigid aluminum I-Beam constructionRotating angle vial,,,"Size: 48""",1000 I-Beam Level
21749,Chalk Line Reels,2031303,Chalk Line Reel Mach6,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2031303-chalk-line-reel-mach6.jpg,Irwin Tools,Mach6 Chalk Reel,6X Faster than traditional chalk reels6:1 Gear ratioMetal drive gearMetal handleWide pronged hookNylon/Polyester braided line,,,Length: 100'; Material Aluminum Housing With Metal Components - Carded; Retrieval Ratio: 6:1,Chalk Line Reel Mach6
21749,Chalk Line Reels,2031333,Replacement Line,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2031333-replacement-line.jpg,Irwin Tools,Replacement Line,New anchor ring provided with each replacement lineTwisted cotton line holds more chalk for multiple line strikings,,,Length: 100',Replacement Line
21795,Electronic and Laser Leveling Kits,2035100,Level Torpedo Irwin,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2035100-level-torpedo-irwin.jpg,Irwin Tools,50 Magnetic Torpedo Level,"3 vials with plumb, level, and 45° readingsABS frame for a strong, impact-resistant body",,,"Length: 9""",Level Torpedo Irwin
21680,Utility Knife Blades,2082200,Knife Protouch Retract,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2082200-knife-protouch-retract.jpg,Irwin Tools,Protouch Retractable Utility Knife,Quick change blade mechanismTrigger grip for cutting on the pullHinged blade storage for up to 10 blades,,,,Knife Protouch Retract
21680,Utility Knife Blades,2082300,Hi Vis Retractable Utility Knife,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2082300-hi-vis-retractable-utility-knife.jpg,Irwin Tools,Hi-Vis Retractable Utility Knife,"Hi-Visibility orange color makes for easy spotting on the job siteOptimized cutting angle for reduced fatigueSmooth, three-position slide exposes variable blade lengthsFeatures inside storage for up to 5 blades</",,,,Hi Vis Retractable Utility Knife
21680,Utility Knife Blades,2088100,Bi-Metal Safety Blades,,E:\IMAGES\ITEMS\product\2\0\irwin-tools-2088100-bi-metal-safety-blades.jpg,Irwin Tools,Bi-Metal Safety Blades,Blunted ends inhibit puncture woundsSpeed tip penetrates surfaces easilyStay sharper 3X longer than traditional carbon blades,,,5 Pack,Bi-Metal Safety Blades
26921,Concrete Form Ties,4035002,Tie Down,,E:\IMAGES\ITEMS\product\4\0\irwin-tools-4035002-tie-down.jpg,Irwin Tools,Rubber Tie Down,,,,"Length: 34""",Tie Down
21753,Marking Chalk and Refills,4935426,Dust-Off Chalk,,E:\IMAGES\ITEMS\product\4\9\irwin-tools-4935426-dust-off-chalk.jpg,Irwin Tools,Dust-Off Marking Chalk,Interior useEliminates need for primer before paintingCleanly wipes off smooth and rough surfaces,,,Size: 6 Oz; Color: Light Violet,Dust-Off Chalk
21753,Marking Chalk and Refills,4935520,Permanent Chalk,,E:\IMAGES\ITEMS\product\4\9\irwin-tools-4935520-permanent-chalk.jpg,Irwin Tools,Permanent Staining Marking Chalk,Visible after weeks of weather exposure and jobsite wearReduces need for spray sealantStains surfaces,,,Size: 6 Oz; Color: Midnight Black,Permanent Chalk
21753,Marking Chalk and Refills,105O,Chalk Orange,,E:\IMAGES\ITEMS\product\1\0\irwin-tools-105o-chalk-orange.jpg,Irwin Tools,Hi-Visibility Marking Chalk,Exterior useIdeal for low light conditions and on dark surfacesUse to show layout changes and corrections,,,Size: 5 Lbs; Color: Orange,Chalk Orange
21680,Utility Knife Blades,11921A,Knife Blade Blue Irwin,,E:\IMAGES\ITEMS\product\1\1\irwin-tools-11921a-knife-blade-blue-irwin.jpg,Irwin Tools,Bi-Metal Utility Blade,Welded Bi-Metal for sharp edge and flexible bodyStay sharper 3X longer than traditional carbon blades,,,100 Pack,Knife Blade Blue Irwin
21751,Industrial Markers,15001-SH,Marker King Sz,,E:\IMAGES\ITEMS\product\1\5\irwin-tools-15001-sh-marker-king-sz.jpg,Irwin Tools,King Size Sharpie,,,,Black,Marker King Sz
21751,Industrial Markers,15002-SH,Marker King Sz,,E:\IMAGES\ITEMS\product\1\5\irwin-tools-15002-sh-marker-king-sz.jpg,Irwin Tools,King Size Sharpie,,,,Red,Marker King Sz
21678,"Snips, Shears and Scissors",21304ZR,Irwin Extracut Snips,,/,Irwin Tools,Utility Snips,"Compound cutting action with textured grips and E-Z close latchGreat for cutting sheet metal, vinyl, plastic, rubber and many other applicationsMulti-purpose snips with compound cutting leveragePro-Touch™ Grips p",,,"Size: 11-3/4""; Length Of Cut: 3-1/8""; Cutting Capacity: Cold-Roll Steel 24Ga/Stainless Steel 36 Ga",Irwin Extracut Snips
21720,Hand Saws,218HP300,Combi-Saw,,E:\IMAGES\ITEMS\product\2\1\irwin-tools-218hp300-combi-saw.jpg,Irwin Tools,Protouch Combi-Saw,Primary uses - Gardening/pruning and metal cuttingContains both wood cutting and hacksaw bladesProTouch™ Grip provides comfort and control,,,"Points: 4P Bow Saw/24P Hack Blade; Blade Length: 12""; Handle Material: Protouch Handle",Combi-Saw
21633,C Clamps,225102ZR,C-Clamp,,E:\IMAGES\ITEMS\product\2\2\irwin-tools-225102zr-c-clamp.jpg,Irwin Tools,C-Clamp,Double-rolled thread for faster clamping and increased durabilityLarger swivel pad reduces marring on work surface and increases stabilityLarger handle for greater clamping pressure with less effort and reduced hand fatigue</,,,"60"" X 4"" - 8"" Paperboard",C-Clamp
21633,C Clamps,225103ZR,C-Clamp,,E:\IMAGES\ITEMS\product\2\2\irwin-tools-225103zr-c-clamp.jpg,Irwin Tools,C-Clamp,Double-rolled thread for faster clamping and increased durabilityLarger swivel pad reduces marring on work surface and increases stabilityLarger handle for greater clamping pressure with less effort and reduced hand fatigue</,,,"60"" X 4"" - 8"" Paperboard",C-Clamp
24964,Circular Saw Blades,240304PK,Saw Blade Marathon 4Pk,,E:\IMAGES\ITEMS\product\2\4\irwin-tools-240304pk-saw-blade-marathon-4pk.jpg,Irwin Tools,Marathon Portable Corded Circular Saw Blade,New and improved designEvery other tooth is thinner for faster cutsNew heat vent/expansion slot design reduces vibration for longer life and straighter cutsConstruction grade carbide teeth for longer life<br,,,"2"" Wide X 1"" High",Saw Blade Marathon 4Pk
21976,Adjustable Wrenches,274001SM,Quick Adjusting Pipe Wrench,,E:\IMAGES\ITEMS\product\2\7\irwin-tools-274001sm-quick-adjusting-pipe-wrench.jpg,Irwin Tools,Quick Adjusting Pipe Wrench,The Quick Adjusting Pipe Wrench is built with convenience and durability in mind.One-handed operation enhances user's speed and convenienceRatchets quickly to work surfaceSmooth release upon job completion<b,,,"Jaw Capacity: 2-1/4""; Length: 11""",Quick Adjusting Pipe Wrench
23808|21751,Markers|Industrial Markers,30162PP,Sharpie Fine,,E:\IMAGES\ITEMS\product\3\0\irwin-tools-30162pp-sharpie-fine.jpg,Irwin Tools,Fine Point Sharpie,,,,Black; 2 Count,Sharpie Fine
23808|21751,Markers|Industrial Markers,32721PP,Sharpie Retractable,,E:\IMAGES\ITEMS\product\3\2\irwin-tools-32721pp-sharpie-retractable.jpg,Irwin Tools,Sharpie Retractable,,,,Black; 1 Pack,Sharpie Retractable
23808|21751,Markers|Industrial Markers,39108PP,Sharpie Metallic,,E:\IMAGES\ITEMS\product\3\9\irwin-tools-39108pp-sharpie-metallic.jpg,Irwin Tools,Sharpie Metallic,,,,Silver; 2 Pack,Sharpie Metallic
21751,Industrial Markers,44001-SH,Marker Magnum 44,,E:\IMAGES\ITEMS\product\4\4\irwin-tools-44001-sh-marker-magnum-44.jpg,Irwin Tools,Magnum 44,,,,Black,Marker Magnum 44
21751,Industrial Markers,44002-SH,Marker Magnum 44,,E:\IMAGES\ITEMS\product\4\4\irwin-tools-44002-sh-marker-magnum-44.jpg,Irwin Tools,Magnum 44,,,,Red,Marker Magnum 44
21749,Chalk Line Reels,64310CHBX,Chalk Line Reel,,E:\IMAGES\ITEMS\product\6\4\irwin-tools-64310chbx-chalk-line-reel.jpg,Irwin Tools,Speed-Line Chalk Reel,Retrieves chalk line 3-1/2 times faster than a standard chalk reelCrank handle clutch release allows release of the line without spinning the crank handleLightweight ABS impact-resistant case increases durability,,,Length: 100',Chalk Line Reel
26082,"Barrier, Flagging and Underground Tapes",66200CT,Caution Tape,,E:\IMAGES\ITEMS\product\6\6\irwin-tools-66200ct-caution-tape.jpg,Irwin Tools,Barrier Tape,"Constructed of non-adhesive, non-conductive vinyl3"" wide, 2 mil thickAdded plasticizers for increased elasticityLarger, bolder print for better visibility",,,"Length: 3"" X 300'; Qty.: 8-Pc Bulk",Caution Tape
21748,Carpenter and Mechanic Pencils,66305SL,Pencil Carpenter Black,,E:\IMAGES\ITEMS\product\6\6\irwin-tools-66305sl-pencil-carpenter-black.jpg,Irwin Tools,Carpenter Pencil,"Available in soft, medium, and hard leads7"" overall length",,,"Length: 7""; Qty: 72 Medium Lead",Pencil Carpenter Black
19598,Filament Tapes,FTGL,Flagging Tape,,E:\IMAGES\ITEMS\product\F\T\irwin-tools-ftgl-flagging-tape.jpg,Irwin Tools,Flagging Tape,"Weatherproof poly vinyl chloride for harsh outdoor conditionsIdeal for construction, landscaping, excavating, identification of trees or hazards, and locating underground cables or pipe1-3/16"" wideBright, fade-re",,,Length: 150'; Color: Glo Lime; Qty.: 25-Pc Bulk,Flagging Tape
19598,Filament Tapes,FTGO,Flagging Tape,,E:\IMAGES\ITEMS\product\F\T\irwin-tools-ftgo-flagging-tape.jpg,Irwin Tools,Flagging Tape,"Weatherproof poly vinyl chloride for harsh outdoor conditionsIdeal for construction, landscaping, excavating, identification of trees or hazards, and locating underground cables or pipe1-3/16"" wideBright, fade-re",,,Length: 150'; Color: Glo Orange; Qty.: 24-Pc Bulk,Flagging Tape
21678,"Snips, Shears and Scissors",M3R,Snips Straight Cut,,E:\IMAGES\ITEMS\product\M\3\irwin-tools-m3r-snips-straight-cut.jpg,Irwin Tools,Tinner Snips,Precision-ground edges on the blades ensure a tight grip on each cut for superior cutting qualityHot drop-forged steel blades provide maximum strength and long lifeDurable spring washer holds blades tightly against each other,,,,Snips Straight Cut
21795,Electronic and Laser Leveling Kits,SL4848,Level Cast Alum,,E:\IMAGES\ITEMS\product\S\L\irwin-tools-sl4848-level-cast-alum.jpg,Irwin Tools,1550 Magnetic I-Beam Level,"Dual Chamber Design increases level durability, ensuring accuracy over time, and resists twisting 2X more than traditional I-BeamsPlumb Site® offers dual-sided, undistorted viewing in the plumb position and easy, more accurate plumb readi",,,"Length: 48""",Level Cast Alum
