category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
23163,Platform Stepladders,P6208,WERNER P6208 8 PLATFORM LADDER 300LB,,E:\IMAGES\ITEMS\product\P\6\werner-co-p6208-8-platform-ladder.jpg,Werner Co.,,"Back-up plates reinforce all top connectorsDouble riveted comfortable TRACTION-TRED® steps for slip-resistance and durabilityMolded external rail shield helps protect against abrasion and rail damageFully braced front sectionReplaceable riveted, slip-resistant foot padSingle rear rail allows FTP Series to rest where other ladders can’tConvenient spreader handle design improves setup and transportabilityMakes working in tight spaces easyEvery rivet backed up by metal plate or washer to protect railsInternal aluminum spreaders on 8ft and 10ft models",The FTP6208 Tripod 8ft Stepladder features a duty rating of 300lb. The single rear rail allows the tripod ladder to go where other ladders can't making working in tight spaces easy. The convenient spreader handle design improves setup and makes these ladders easy to transport. The front section is fully braced and the molded external rail shields help protect against abrasion and rail damage.,51751044928.0,,WERNER P6208 8 PLATFORM LADDER 300LB
23163,Platform Stepladders,P6210,WERNER P6210 10 PLATFORM LADDER 300LB,,E:\IMAGES\ITEMS\product\P\6\werner-co-p6210-10-platform-ladder.jpg,Werner Co.,,"Back-up plates reinforce all top connectorsDouble riveted comfortable TRACTION-TRED® steps for slip-resistance and durabilityMolded external rail shield helps protect against abrasion and rail damageFully braced front sectionReplaceable riveted, slip-resistant foot padSingle rear rail allows FTP Series to rest where other ladders can’tConvenient spreader handle design improves setup and transportabilityMakes working in tight spaces easyEvery rivet backed up by metal plate or washer to protect railsInternal aluminum spreaders on 8ft and 10ft models",The FTP6210 Tripod 10ft Stepladder features a duty rating of 300lb. The single rear rail allows the tripod ladder to go where other ladders can't making working in tight spaces easy. The convenient spreader handle design improves setup and makes these ladders easy to transport. The front section is fully braced and the molded external rail shields help protect against abrasion and rail damage. The slip-resistant Traction-Tred® steps are double riveted.,51751044935.0,,WERNER P6210 10 PLATFORM LADDER 300LB
23175,Stepladders,P7404,4' FIBGL PLATFORM STEP TYPE 1AA-375LB 35106,,E:\IMAGES\ITEMS\product\P\7\werner-co-p7404-4-fibgl-platform-step-type-1aa-375lb-35106.jpg,Werner Co.,,"Safety guard rail encourages proper ladder useBack-up plates reinforce all topconnectorsLarge platform provides secure and comfortable work areaShoulder bolt and lock nut on top hinge; 4 solid aluminum rivets attach top to each front railFull set of rear horizontals spaced one per footSlip-resistant TRACTION-TRED® extra wide steps are knee-braced and double rivetedEDGE® molded brace and foot pad combination provides enhanced bracing strength and increased protection against damageGLAS*MARK® Violator stripes on rails allow ladder to be more visibleAluminum external rail shield helps protect against abrasion damageSlip-resistant foot pads attached to the EDGE® structureEvery rivet backed up by metal, metal plates or washers to protect rails","The FTP6210 Tripod 10 ft Step Ladder features a duty rating of 300 pounds. The single rear rail allows the tripod ladder to go where other ladders can ftt making working in tight spaces easy. The convenient spreader handle design improves setup and makes these ladders easy to transport. The front section is fully braced and the molded external rail shields help protect against abrasion and rail damage. The slip-resistant, TRACTION-TRED® steps are double riveted. Back-up plates reinforce all top connectors. Fiberglass rails are non-conductive for working near electricity.",,,4' FIBGL PLATFORM STEP TYPE 1AA-375LB 35106
23175,Stepladders,P7410,PLATFORM LADDER,,E:\IMAGES\ITEMS\product\P\7\werner-co-p7410-platform-ladder.jpg,Werner Co.,,"Safety guard rail encourages proper ladder useBack-up plates reinforce all topconnectorsLarge platform provides secure and comfortable work areaShoulder bolt and lock nut on top hinge; 4 solid aluminum rivets attach top to each front railFull set of rear horizontals spaced one per footSlip-resistant TRACTION-TRED® extra wide steps are knee-braced and double rivetedEDGE® bracing system helps to decrease damage to railGLAS*MARK® Violator stripes on rails allow ladder to be more visibleAluminum external rail shield helps protect against abrasion damageSlip-resistant foot pads attached to the EDGE® structureEvery rivet backed up by metal, metal plates or washers to protect railsInternal aluminum spreaders",The P7404 Fiberglass 4 ft Platform Ladder has a rating of 375 pounds and maintains a full set of horizontals on the rear sections. The large work platform provides a secure and comfortable work area while the EDGE® bracing system and external rails shields add to the durability of the product. The safety guard rail at the top of the ladder encourages proper ladder use. Fiberglass rails are non-conductive for working near electricity.,,,PLATFORM LADDER
23175,Stepladders,P7412,12' PLATFORM LADDER 1A,,E:\IMAGES\ITEMS\product\P\7\werner-co-p7412-12-platform-ladder-1a.jpg,Werner Co.,,"Safety guard rail encourages proper ladder useBack-up plates reinforce all topconnectorsLarge platform provides secure and comfortable work areaShoulder bolt and lock nut on top hinge; 4 solid aluminum rivets attach top to each front railFull set of rear horizontals spaced one per footSlip-resistant TRACTION-TRED® extra wide steps are knee-braced and double rivetedEDGE® bracing system helps to decrease damage to railGLAS*MARK® Violator stripes on rails allow ladder to be more visibleAluminum external rail shield helps protect against abrasion damageSlip-resistant foot pads attached to the EDGE® structureEvery rivet backed up by metal, metal plates or washers to protect railsInternal aluminum spreaders",The P7410 Fiberglass 10 ft Platform Ladder has a rating of 375 pounds and maintains a full set of horizontals on the rear sections. The large work platform provides a secure and comfortable work area while the EDGE® bracing system and external rails shields add to the durability of the product. The safety guard rail at the top of the ladder encourages proper ladder use. Fiberglass rails are non-conductive for working near electricity.,,,12' PLATFORM LADDER 1A
23175,Stepladders,PT7404-4C,TYPE 1A 4' FIBERGLASS TWIN STEP LADDER,,E:\IMAGES\ITEMS\product\P\T\werner-co-pt7404-4c-type-1a-4-fiberglass-twin-step-ladder.jpg,Werner Co.,,"Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsSpring mounted caster eliminates need for a separate brakeDurable caster assembly with stainless steel spring, steel stem and ball bearing swivel; heavy duty step brace4 casters allow easy 360° mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail",The P7412 Fiberglass 12 ft Platform Ladder has a rating of 375 pounds and maintains a full set of horizontals on the rear sections. The large work platform provides a secure and comfortable work area while the EDGE® bracing system and external rails shields add to the durability of the product. The safety guard rail at the top of the ladder encourages proper ladder use. Fiberglass rails are non-conductive for working near electricity.,,,TYPE 1A 4' FIBERGLASS TWIN STEP LADDER
23175,Stepladders,PT7406,PLATFORM LADDER WORKING HEIGHT 6' OVA HTG-8' TYPE IA-300 FIBERGLASS,,E:\IMAGES\ITEMS\product\P\T\werner-co-pt7406-platform-ladder-working-height-6-ova-htg-8-type-ia-300-fiberglass.jpg,Werner Co.,,Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsAvailable with 4 casters to allow for easy 360 degree mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail,"The PT7400-4C Fiberglass 4 ft STOCKR'S LADDER® has 4 casters to allow easy 360 degree mobility. Each caster is spring mounted eliminating the need for a separate rake. Slip-resistant TRACTION-TRED® steps on front and rear sections allow for one or two-person jobs. Each side has a duty rating of 300 pounds. The PINCH-PROOF™ platform easily opens and closes and provides a secure, comfortable work area. Fiberglass rails are non-conductive for working near electricity.",,,PLATFORM LADDER WORKING HEIGHT 6' OVA HTG-8' TYPE IA-300 FIBERGLASS
23175,Stepladders,PT7406-4C,6' FG TWIN PLATFORM LADDER WITH CASTERS,,E:\IMAGES\ITEMS\product\P\T\werner-co-pt7406-4c-6-fg-twin-platform-ladder-with-casters.jpg,Werner Co.,,"Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsSpring mounted caster eliminates need for a separate brakeDurable caster assembly with stainless steel spring, steel stem and ball bearing swivel; heavy duty step brace4 casters allow easy 360° mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail",The PT7406 Fiberglass 6 ft Platform Ladder has a duty rating of 300 pounds per side and features a large platform that provides a secure and comfortable work area. The PINCH-PROOF™ platform is designed for easy opening and closing. Aluminum external rail shields help protect the rails against abrasion damage. Slip-resistant steps are on the front and rear sections for one or two-person jobs. Fiberglass rails are non-conductive for working near electricity.,,,6' FG TWIN PLATFORM LADDER WITH CASTERS
23175,Stepladders,PT7408,PLATFORM LADDER WORKING HEIGHT 8' OVA HTG-10 TYPE IA-300 FIBERGLASS,,E:\IMAGES\ITEMS\product\P\T\werner-co-pt7408-platform-ladder-working-height-8-ova-htg-10-type-ia-300-fiberglass.jpg,Werner Co.,,Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsAvailable with 4 casters to allow for easy 360 degree mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail,"The PT7406-4C Fiberglass 6 ft STOCKR'S LADDER® has 4 casters to allow easy 360 degree mobility. Each caster is spring mounted eliminating the need for a separate rake. Slip-resistant TRACTION-TRED® steps on front and rear sections allow for one or two-person jobs. Each side has a duty rating of 300 pounds. The PINCH-PROOF™ platform easily opens and closes and provides a secure, comfortable work area. Fiberglass rails are non-conductive for working near electricity.",,,PLATFORM LADDER WORKING HEIGHT 8' OVA HTG-10 TYPE IA-300 FIBERGLASS
23175,Stepladders,SSF02,"2' STEP LADDER 1AA 20"" MAX STANDING HEIGHT",,E:\IMAGES\ITEMS\product\S\S\werner-co-ssf02-2-step-ladder-1aa-20-max-standing-height.jpg,Werner Co.,,"Heavy duty 9 in x 14 in top provides large standing surfaceBroad, 6in steps feature deep treads for slip resistanceVery durable and stable locking spreader permanently stays openExtra large feet for use on gratings","Werner AutoCoil 2 self retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsite. The lifeline extends and retracts automatically during typical use, but a brake activates in the event of a fall, stopping the worker in a short distance while limiting fall arrest forces. Designed to enhance safety performance and productivity, AutoCoil 2 features impact resistant Thermoplastic (Cable models) and Aluminum (Web models) housings to protect the working components in a compact, lightweight package. All units include a swivel top for anchorage connection and an impact indicator through the snap hook or web stitch. AutoCoil 2 models features recessed labels and ID Tags to ensure critical information remains with the unit for inspection.",,,"2' STEP LADDER 1AA 20"" MAX STANDING HEIGHT"
23175,Stepladders,T7404,4' F/G DOUBLE STEP LADDER ORG TYPE 1AA-375LB,,E:\IMAGES\ITEMS\product\T\7\werner-co-t7404-4-fg-double-step-ladder-org-type-1aa-375lb.jpg,Werner Co.,,Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsAvailable with 4 casters to allow for easy 360 degree mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail,The SSF02 Fiberglass 2 ft Step Stand boasts a duty rating of 375 pounds with stable locking spreaders that permanently stay open. The Model SSF02 fts heavy duty wide steps and broad top offer more foot space for comfortable use. The extra large feet are ideal for use on gratings. The deep treads in the steps and top provide slip resistance. Fiberglass rails are non-conductive for working near electricity.,,,4' F/G DOUBLE STEP LADDER ORG TYPE 1AA-375LB
23175,Stepladders,T7406,6' F/G DOUBLE STEP LADDER ORG TYPE 1AA-375LB,,E:\IMAGES\ITEMS\product\T\7\werner-co-t7406-6-fg-double-step-ladder-org-type-1aa-375lb.jpg,Werner Co.,,Large platform provides secure and comfortable work areaPINCH-PROOF™ platform is designed for easy opening and foldingGLAS*MARK® Violator stripes on rails allow ladder to be more visibleSlip-resistant TRACTION-TRED® steps on front and rear sectionsAvailable with 4 casters to allow for easy 360 degree mobilitySoft rubber wheels are easy on vinyl floors and designed to roll over thresholdsAluminum external rail shield helps protect against abrasion damageSafety guard rail,The PT7404 Fiberglass 4 ft Platform Ladder has a duty rating of 300 pounds per side and features a large platform that provides a secure and comfortable work area. The PINCH-PROOF™ platform is designed for easy opening and closing. Aluminum external rail shields help protect the rails against abrasion damage. Slip-resistant steps are on the front and rear sections for one or two-person jobs. Fiberglass rails are non-conductive for working near electricity.,,,6' F/G DOUBLE STEP LADDER ORG TYPE 1AA-375LB
23175,Stepladders,T7414,14' F/G DOUBLE STEP LADDER ORG TYPE 1A-300LB,,E:\IMAGES\ITEMS\product\T\7\werner-co-t7414-14-fg-double-step-ladder-org-type-1a-300lb.jpg,Werner Co.,,"Heavy gauge aluminum extruded top with thick side platesBack-up aluminum plates reinforce all top connectorsShoulder bolt and lock nut on top hinge; 4 solid aluminum rivets attach top to each railSlip-resistant TRACTION-TRED® steps are double riveted and knee-bracedExtra heavy duty internal aluminum spreadersRubber step bumpers to resist damageEDGE® bracing system helps to decrease damage to railGLAS*MARK® Violator stripes on rails allow ladder to be more visibleAluminum external rail shield helps protect against abrasion damageShoe pads riveted to the EDGE® structureEvery rivet backed up by metal, metal plates or washer to protect railsDesign for one or two-person jobsMaximum load per side, including person and materials, shall not exceed duty rating of ladder",The PT7406 Fiberglass 6 ft Platform Ladder has a duty rating of 300 pounds per side and features a large platform that provides a secure and comfortable work area. The PINCH-PROOF™ platform is designed for easy opening and closing. Aluminum external rail shields help protect the rails against abrasion damage. Slip-resistant steps are on the front and rear sections for one or two-person jobs. Fiberglass rails are non-conductive for working near electricity.,,,14' F/G DOUBLE STEP LADDER ORG TYPE 1A-300LB
23175,Stepladders,T7416,16' F/G DOUBLE STEP LADDER ORG TYPE 1A-300LB,,E:\IMAGES\ITEMS\product\T\7\werner-co-t7416-16-fg-double-step-ladder-org-type-1a-300lb.jpg,Werner Co.,,"Heavy gauge aluminum extruded top with thick side platesBack-up aluminum plates reinforce all top connectorsShoulder bolt and lock nut on top hinge; 4 solid aluminum rivets attach top to each railSlip-resistant TRACTION-TRED® steps are double riveted and knee-bracedExtra heavy duty internal aluminum spreadersRubber step bumpers to resist damageEDGE® bracing system helps to decrease damage to railGLAS*MARK® Violator stripes on rails allow ladder to be more visibleAluminum external rail shield helps protect against abrasion damageShoe pads riveted to the EDGE® structureEvery rivet backed up by metal, metal plates or washer to protect railsDesign for one or two-person jobsMaximum load per side, including person and materials, shall not exceed duty rating of ladder","The T7414 Fiberglass 14 ft Twin Step Ladder features a duty rating of 300 pounds per side of the ladder. Designed for one or two-person jobs, the T7400 ladders have heavy gauge aluminum tops and feature heavy duty internal spreaders to resist damage around the worksite or in transit. The GLAS*MARK® Violater stripes on the rails make the ladder more visible and the EDGE® bracing system and external rail shields add to the long lasting durability of these ladders. Fiberglass rails are non-conductive for working near electricity.",,,16' F/G DOUBLE STEP LADDER ORG TYPE 1A-300LB
23175,Stepladders,TW6202,2' PORTABLE WORK STAND,,E:\IMAGES\ITEMS\product\T\W\werner-co-tw6202-2-portable-work-stand.jpg,Werner Co.,,"Slip-resistant serrated surface is 28 in wide and 8 in deepPinch free spreadersBraces on bottom stepsDesign for one or two-person jobsMaximum load per side, including person and materials, shall not exceed duty rating of ladder",,,,2' PORTABLE WORK STAND
25646,Concrete Anchors,A510000,"REUSABLE CONCRETE ANCHOR DRILL HOLE 3/4"" X 3"" DEEP",,E:\IMAGES\ITEMS\product\A\5\werner-co-a510000-reusable-concrete-anchor-drill-hole-34-x-3-deep.jpg,Werner Co.,,Lightweight design easy to insert and removeDrill hole of 3/4 in with 3 in minimum depthMinimum 3000 psi concreteMulti-directional use,,51751114676.0,,"REUSABLE CONCRETE ANCHOR DRILL HOLE 3/4"" X 3"" DEEP"
25646,Concrete Anchors,A550000,"I-BEAM SLIDING ANCHOR FITS BEAMS 3.5"" - 12"" UP TO 1.25"" THICK",,E:\IMAGES\ITEMS\product\A\5\werner-co-a550000-i-beam-sliding-anchor-fits-beams-35-12-up-to-125-thick.jpg,Werner Co.,,Lightweight aluminum design moves smoothly across beamFits beam flanges from 3-1/2 in to 14 inFits beams up to 1-1/4 in thick,"Werner Reusable Concrete Anchor is a lightweight, easy to use bolt providing convenient anchorage in concrete. The anchor requires a pre-drilled hole of 3/4in and 3in deep in 3000 psi concrete. It can be used in any direction as a fall protection anchor and is reusable with its easy to insert and remove design.",51751103731.0,,"I-BEAM SLIDING ANCHOR FITS BEAMS 3.5"" - 12"" UP TO 1.25"" THICK"
25656,Harnesses,H332101,LITEFIT CONSTRUCTION HARNESS TONGUE BUCKLE LEGS - SMALL,,E:\IMAGES\ITEMS\product\H\3\werner-co-h332101-litefit-construction-harness-tongue-buckle-legs-small.jpg,Werner Co.,,Multiple impact indicators make inspection easierSliding back D-ring for adjustabilityHip D-rings for positioning applicationsSlotted pass through buckles on the chest strap fastens without twistingTongue buckle legs straps - ideal when multiple workers use the same harness5-point adjustments for optimal fitPadded waist belt and shoulder pads extend user comfort,"The FTP6212 Tripod 12 ft Step Ladder features a duty rating of 300 pounds. The single rear rail allows the tripod ladder to go where other ladders can ftt making working in tight spaces easy. The convenient spreader handle design improves setup and makes these ladders easy to transport. The front section is fully braced and the molded external rail shields help protect against abrasion and rail damage. The slip-resistant, TRACTION-TRED® steps are double riveted. Back-up plates reinforce all top connectors. Fiberglass rails are non-conductive for working near electricity.",,,LITEFIT CONSTRUCTION HARNESS TONGUE BUCKLE LEGS - SMALL
25656,Harnesses,H411002,"BASEWEAR STANDARD HARNESS UNIVERSAL, PASS THROUGH LEGS",,E:\IMAGES\ITEMS\product\H\4\werner-co-h411002-basewear-standard-harness-universal-pass-through-legs.jpg,Werner Co.,,5-point adjustments for optimal fitSliding back D-ring for adjustabilitySlotted pass through buckles on the chest and leg straps fasten without twistingSlotted pass through buckles on the chest strap fastens without twisting,"The Werner LiteFit line provides the right harness, the right fit, and the right value. The design allows for 5-point adjustments for optimal fit, lightweight hardware and pads, and bright colors for worker visibility on the jobsite. Rear dorsal D-ring is made from high quality alloy steel for strength and durability, and has an adjustable pad for worker convenience and fit. Hip D-rings for positioning applications. Slotted pass-through buckle on the chest strap and tongue buckle leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.",51751114003.0,,"BASEWEAR STANDARD HARNESS UNIVERSAL, PASS THROUGH LEGS"
25656,Harnesses,H412002,"BASEWEAR STANDARD HARNESS UNIVERSAL, TONGUE BUCKLE LEGS",,E:\IMAGES\ITEMS\product\H\4\werner-co-h412002-basewear-standard-harness-universal-tongue-buckle-legs.jpg,Werner Co.,,"5-point adjustments for optimal fitSliding back D-ring for adjustabilitySlotted pass through buckles on the chest strap fastens without twistingTongue buckle legs straps, ideal when multiple workers use the same harness","The Werner BaseWear line provides best-in-class performance in an entry level harness. Designed for adjustability and universal fit, BaseWear features lightweight hardware and bright colors for worker visibility on the jobsite. Rear dorsal D-ring is made from high quality alloy steel for strength and durability, and has an adjustable pad for worker convenience and fit. Hip D-rings are available for positioning applications. Slotted pass-through buckle available on chest and leg straps and tongue buckle option for leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.",51751114010.0,,"BASEWEAR STANDARD HARNESS UNIVERSAL, TONGUE BUCKLE LEGS"
25656,Harnesses,H431002,"BASEWEAR POSITIONING HARNESS UNIVERSAL, TONGUE BUCKLE LEGS",,E:\IMAGES\ITEMS\product\H\4\werner-co-h431002-basewear-positioning-harness-universal-tongue-buckle-legs.jpg,Werner Co.,,5-point adjustments for optimal fitHip D-rings for positioning applicationsSliding back D-ring for adjustabilitySlotted pass through buckles on the chest and leg straps fasten without twistingSlotted pass through buckles on the chest strap fastens without twisting,"The Werner BaseWear line provides best-in-class performance in an entry level harness. Designed for adjustability and universal fit, BaseWear features lightweight hardware and bright colors for worker visibility on the jobsite. Rear dorsal D-ring is made from high quality alloy steel for strength and durability, and has an adjustable pad for worker convenience and fit. Hip D-rings are available for positioning applications. Slotted pass-through buckle available on chest and leg straps and tongue buckle option for leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.",51751114027.0,,"BASEWEAR POSITIONING HARNESS UNIVERSAL, TONGUE BUCKLE LEGS"
25656,Harnesses,H432002,"BASEWEAR STANDARD HARNESS UNIVERSAL, TONGUE BUCKLE LEGS",,E:\IMAGES\ITEMS\product\H\4\werner-co-h432002-basewear-standard-harness-universal-tongue-buckle-legs.jpg,Werner Co.,,"5-point adjustments for optimal fitHip D-rings for positioning applicationsSliding back D-ring for adjustabilitySlotted pass through buckles on the chest strap fastens without twistingTongue buckle legs straps, ideal when multiple workers use the same harness","The Werner BaseWear line provides best-in-class performance in an entry level harness. Designed for adjustability and universal fit, BaseWear features lightweight hardware and bright colors for worker visibility on the jobsite. Rear dorsal D-ring is made from high quality alloy steel for strength and durability, and has an adjustable pad for worker convenience and fit. Hip D-rings are available for positioning applications. Slotted pass-through buckle available on chest and leg straps and tongue buckle option for leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.",51751114034.0,,"BASEWEAR STANDARD HARNESS UNIVERSAL, TONGUE BUCKLE LEGS"
25663,Self-Retracting Lifelines,R210020,20' AUTO COIL 2 SELF RETRACTING LIFELINE - CABLE POLYMER HOUSING,,E:\IMAGES\ITEMS\product\R\2\werner-co-r210020-20-auto-coil-2-self-retracting-lifeline-cable-polymer-housing.jpg,Werner Co.,,"AutoCoil 2 self-retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsiteImpact resistant thermoplastic housing with swivel top and carabinerRobust internal braking mechanismGalvanized steel cable lifeline with swivel snap hookIncludes Impact indicator and Spring CushionEngraved ID tags to aid in inspection",The PT7408 Fiberglass 8 ft Platform Ladder has a duty rating of 300 pounds per side and features a large platform that provides a secure and comfortable work area. The PINCH-PROOF™ platform is designed for easy opening and closing. Aluminum external rail shields help protect the rails against abrasion damage. Slip-resistant steps are on the front and rear sections for one or two-person jobs. Fiberglass rails are non-conductive for working near electricity.,51751112917.0,20' AUTO COIL 2 SELF RETRACTING LIFELINE - CABLE POLYMER HOUSING,20' AUTO COIL 2 SELF RETRACTING LIFELINE - CABLE POLYMER HOUSING
25663,Self-Retracting Lifelines,R210030,30' AUTO COIL 2 SELF RETRACTING LIFELINE CABLE POLYMER HOUSING,,E:\IMAGES\ITEMS\product\R\2\werner-co-r210030-30-auto-coil-2-self-retracting-lifeline-cable-polymer-housing.jpg,Werner Co.,,"AutoCoil 2 self-retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsiteImpact resistant thermoplastic housing with swivel top and carabinerRobust internal braking mechanismGalvanized steel cable lifeline with swivel snap hookIncludes Impact indicator and Spring CushionEngraved ID tags to aid in inspection","Werner AutoCoil 2 self retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsite. The lifeline extends and retracts automatically during typical use, but a brake activates in the event of a fall, stopping the worker in a short distance while limiting fall arrest forces. Designed to enhance safety performance and productivity, AutoCoil 2 features impact resistant Thermoplastic (Cable models) and Aluminum (Web models) housings to protect the working components in a compact, lightweight package. All units include a swivel top for anchorage connection and an impact indicator through the snap hook or web stitch. AutoCoil 2 models features recessed labels and ID Tags to ensure critical information remains with the unit for inspection.",51751112924.0,,30' AUTO COIL 2 SELF RETRACTING LIFELINE CABLE POLYMER HOUSING
25663,Self-Retracting Lifelines,R230007,7' AUTO COIL 2 SELF RETRACTING LIFELINE WEB ALUMINUM HOUSING,,E:\IMAGES\ITEMS\product\R\2\werner-co-r230007-7-auto-coil-2-self-retracting-lifeline-web-aluminum-housing.jpg,Werner Co.,,"AutoCoil 2 self-retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsiteImpact resistant aluminun alloy housing with swivel top and carabinerRobust internal braking mechanism1 in Web lifeline with snap hookIncludes web impact indicatorRecessed labels to protect information for inspection","Werner AutoCoil 2 self retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsite. The lifeline extends and retracts automatically during typical use, but a brake activates in the event of a fall, stopping the worker in a short distance while limiting fall arrest forces. Designed to enhance safety performance and productivity, AutoCoil 2 features impact resistant Thermoplastic (Cable models) and Aluminum (Web models) housings to protect the working components in a compact, lightweight package. All units include a swivel top for anchorage connection and an impact indicator through the snap hook or web stitch. AutoCoil 2 models features recessed labels and ID Tags to ensure critical information remains with the unit for inspection.",51751113948.0,,7' AUTO COIL 2 SELF RETRACTING LIFELINE WEB ALUMINUM HOUSING
25663,Self-Retracting Lifelines,R230011,11' AUTO COIL 2 SELF RETRACTING LIFELINE WEB ALUMINUM HOUSING,,E:\IMAGES\ITEMS\product\R\2\werner-co-r230011-11-auto-coil-2-self-retracting-lifeline-web-aluminum-housing.jpg,Werner Co.,,"AutoCoil 2 self-retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsiteImpact resistant aluminun alloy housing with swivel top and carabinerRobust internal braking mechanism1 in Web lifeline with snap hookIncludes web impact indicatorRecessed labels to protect information for inspection","Werner AutoCoil 2 self retracting lifelines provide safe, reliable protection for workers while also allowing for more freedom of movement around the jobsite. The lifeline extends and retracts automatically during typical use, but a brake activates in the event of a fall, stopping the worker in a short distance while limiting fall arrest forces. Designed to enhance safety performance and productivity, AutoCoil 2 features impact resistant Thermoplastic (Cable models) and Aluminum (Web models) housings to protect the working components in a compact, lightweight package. All units include a swivel top for anchorage connection and an impact indicator through the snap hook or web stitch. AutoCoil 2 models features recessed labels and ID Tags to ensure critical information remains with the unit for inspection.",51751112955.0,11' AUTO COIL 2 SELF RETRACTING LIFELINE WEB ALUMINUM HOUSING,11' AUTO COIL 2 SELF RETRACTING LIFELINE WEB ALUMINUM HOUSING
25660,Positioning and Restraint Lanyards,M010000,"12"" D-RING EXTENDER",,E:\IMAGES\ITEMS\product\M\0\werner-co-m010000-12-d-ring-extender.jpg,Werner Co.,,Extension allows for easier connection to harnessEnsure additional 12in of webbing is accounted for in fall clearance calculations,,,,"12"" D-RING EXTENDER"
25664,Shock-Absorbing Lanyards,K121013,"AERIAL KIT W/BASEWEAR STANDARD HARNESS AND 6' DECOIL LANYARD URMARK KIT AERIAL INCLUDES C311100, H411002",,E:\IMAGES\ITEMS\product\K\1\werner-co-k121013-aerial-kit-wbasewear-standard-harness-and-6-decoil-lanyard-urmark-kit-aerial-includes-c311100-h411002.jpg,Werner Co.,,Harness and Lanyard in convenient toolbagBaseWear Std Harness with Single Back D-ring and Pass Through Legs6 ft DeCoil Lanyard with Snap HooksURMARK Toolbag and Harness Logo available,"The Werner BaseWear line provides best-in-class performance in an entry level harness. Designed for adjustability and universal fit, BaseWear features lightweight hardware and bright colors for worker visibility on the jobsite. Rear dorsal D-ring is made from high quality alloy steel for strength and durability, and has an adjustable pad for worker convenience and fit. Hip D-rings are available for positioning applications. Slotted pass-through buckle available on chest and leg straps and tongue buckle option for leg straps are simple, fast, easy, and ideal when more than one worker could use the same harness.",51751114232.0,,"AERIAL KIT W/BASEWEAR STANDARD HARNESS AND 6' DECOIL LANYARD URMARK KIT AERIAL INCLUDES C311100, H411002"
27905,Guides,14-1,CONDUIT HOLDER,,E:\IMAGES\ITEMS\product\1\4\werner-co-14-1-conduit-holder.jpg,Werner Co.,,,,51751030457.0,,CONDUIT HOLDER
23175,Stepladders,223-6,TYPE II 3-STEP STEEL STEP STOOL,,E:\IMAGES\ITEMS\product\2\2\werner-co-223-6-type-ii-3-step-steel-step-stool.jpg,Werner Co.,,,,51751068115.0,,TYPE II 3-STEP STEEL STEP STOOL
20645,Service Jacks,52-1,PUMP JACK UPPER SHACKLE KIT,,E:\IMAGES\ITEMS\product\5\2\werner-co-52-1-pump-jack-upper-shackle-kit.jpg,Werner Co.,,,,,,PUMP JACK UPPER SHACKLE KIT
