category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
2484|23276,Rope|Ropes,TPR480600,3 Strand Poly-Random Leaving Line,,E:\IMAGES\ITEMS\product\T\P\erin-rope-tpr480600-3-strand-poly-random-leaving-line.jpg,Erin Rope,,Made from varying colors and sizes of yarns.,,,"Diameter: 37257, Length in in.: 600, Minimum Break Strength in lbs.: N/A, Approximate Density lbs./100 ft.: 33.5",3 Strand Poly-Random Leaving Line
2484|23276,Rope|Ropes,TPR640600,3 Strand Poly-Random Leaving Line,,E:\IMAGES\ITEMS\product\T\P\erin-rope-tpr640600-3-strand-poly-random-leaving-line.jpg,Erin Rope,,Made from varying colors and sizes of yarns.,,,"Diameter: 2, Length in in.: 600, Minimum Break Strength in lbs.: N/A, Approximate Density lbs./100 ft.: 59.9",3 Strand Poly-Random Leaving Line
2484|23276,Rope|Ropes,TWPM062400,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm062400-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.1875, Length in in.: 2400, Minimum Break Strength in lbs.: 720, Approximate Density lbs./100 ft.: 0.7",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM080600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm080600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.25, Length in in.: 600, Minimum Break Strength in lbs.: 1250, Approximate Density lbs./100 ft.: 1.2",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM081200,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm081200-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.25, Length in in.: 1200, Minimum Break Strength in lbs.: 1250, Approximate Density lbs./100 ft.: 1.2",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM082400,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm082400-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.25, Length in in.: 2400, Minimum Break Strength in lbs.: 1250, Approximate Density lbs./100 ft.: 1.2",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM100600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm100600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.3125, Length in in.: 600, Minimum Break Strength in lbs.: 1710, Approximate Density lbs./100 ft.: 1.8",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM120600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm120600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.375, Length in in.: 600, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 2.8",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM160600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm160600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.5, Length in in.: 600, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 4.7",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM200600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm200600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.625, Length in in.: 600, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 7.5",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM240600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm240600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 0.75, Length in in.: 600, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 10.7",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM320600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm320600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 1, Length in in.: 600, Minimum Break Strength in lbs.: 12600, Approximate Density lbs./100 ft.: 18",3 Strand Tan/Manila Polypropylene Rope
2484|23276,Rope|Ropes,TWPM400600,3 Strand Tan/Manila Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpm400600-3-strand-tanmanila-polypropylene-rope.jpg,Erin Rope,,"Stronger, lighter, and less expensive than natural fiber manila rope; film polypropylene yarn, holds knot well.",,,"Diameter: 37987, Length in in.: 600, Minimum Break Strength in lbs.: 18900, Approximate Density lbs./100 ft.: 27",3 Strand Tan/Manila Polypropylene Rope
